department_name,school,harvard_equivalent,PROJECT NUMBER,FUNDING MECHANISM,NIH REFERENCE,PI NAME,PROJECT TITLE,NIH DEPT COMBINING NAME,NIH MC COMBINING NAME,DIRECT COST,INDIRECT COST,FUNDING,CONGRESSIONAL DISTRICT,CITY,STATE OR COUNTRY NAME,ZIP CODE,ATTRIBUTED TO MEDICAL SCHOOL,MEDICAL SCHOOL LOCATION,INSTITUTION TYPE,AWARD NOTICE DATE,FOA
EPIDEMIOLOGY AND BIOSTATISTICS,UT San Antonio-Long,DBMI,4R01HL111718-05,RPGs - Non SBIR/STTR,9066765,"PARRA-MEDINA, DEBORAH",ENLACE: A Promotora-Led Physical Activity Intervention Trial for Latinas in Texas,PUBLIC HEALTH & PREV MEDICINE,SCHOOLS OF MEDICINE,$511.550 ,$124.746 ,636296,21,SAN ANTONIO,TEXAS,78229,Y,U OF TX HLTH SCI CTR SAN ANTONIO MED SCH,Domestic Higher Education,01.06.16,NA
EPIDEMIOLOGY AND BIOSTATISTICS,UT San Antonio-Long,DBMI,5R25CA134301-07,Other Research-Related,9124718,"RAMIREZ, AMELIE G",Exito Latino Cancer Research Leadership Training,PUBLIC HEALTH & PREV MEDICINE,SCHOOLS OF MEDICINE,$264.710 ,$19.237 ,194576,21,SAN ANTONIO,TEXAS,78229,Y,U OF TX HLTH SCI CTR SAN ANTONIO MED SCH,Domestic Higher Education,17.08.16,NA
EPIDEMIOLOGY AND BIOSTATISTICS,UT San Antonio-Long,DBMI,5R01HD075936-03,RPGs - Non SBIR/STTR,9034641,"PARRA-MEDINA, DEBORAH",Pediatric Obesity Management Intervention Trial for Hispanic Families,PUBLIC HEALTH & PREV MEDICINE,SCHOOLS OF MEDICINE,$490.508 ,$137.549 ,628057,21,SAN ANTONIO,TEXAS,78229,Y,U OF TX HLTH SCI CTR SAN ANTONIO MED SCH,Domestic Higher Education,18.04.16,NA
MICROBIOLOGY IMMUNOLOGY AND MOLEC GENETICS,UT San Antonio-Long,Mb;Imm;Gn,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MOLECULAR MEDICINE,UT San Antonio-Long,NA,1R21CA209154-01,RPGs - Non SBIR/STTR,9178147,"LI, RONG",Re-sensitizing ER-Alpha Mutant Breast Cancer Cells to Hormonal Therapy,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,$130.500 ,$68.513 ,199013,21,SAN ANTONIO,TEXAS,78229,Y,U OF TX HLTH SCI CTR SAN ANTONIO MED SCH,Domestic Higher Education,21.06.16,NA
MOLECULAR MEDICINE,UT San Antonio-Long,NA,5R00CA178199-04,RPGs - Non SBIR/STTR,9148170,"XU, KEXIN",Polycomb -Independent Functions of EZH2 in Castration Resistant Prostate Cancer,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,$163.279 ,$85.721 ,249000,21,SAN ANTONIO,TEXAS,78229,Y,U OF TX HLTH SCI CTR SAN ANTONIO MED SCH,Domestic Higher Education,20.05.16,NA
MOLECULAR MEDICINE,UT San Antonio-Long,NA,5R01AG050797-02,RPGs - Non SBIR/STTR,9145150,"SALMON, ADAM",The role of mTOR inhibition on longevity and healthy aging in a non-human primate,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,$356.324 ,$187.070 ,543394,21,SAN ANTONIO,TEXAS,78229,Y,U OF TX HLTH SCI CTR SAN ANTONIO MED SCH,Domestic Higher Education,30.05.16,NA
MOLECULAR MEDICINE,UT San Antonio-Long,NA,4R01ES022054-05,RPGs - Non SBIR/STTR,9059442,"HASTY, EDWARD PAUL",Study DNA repair in preventing MDS and AML after radiation and benzene exposure,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,$225.000 ,$109.415 ,334415,21,SAN ANTONIO,TEXAS,78229,Y,U OF TX HLTH SCI CTR SAN ANTONIO MED SCH,Domestic Higher Education,24.05.16,NA
MOLECULAR MEDICINE,UT San Antonio-Long,NA,5P01CA165995-04,RPGs - Non SBIR/STTR,9144329,"HOUGHTON, PETER J",Studies of Childhood Sarcomas,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,$1.411.277 ,$205.825 ,1617102,21,SAN ANTONIO,TEXAS,78229,Y,U OF TX HLTH SCI CTR SAN ANTONIO MED SCH,Domestic Higher Education,09.08.16,NA
MOLECULAR MEDICINE,UT San Antonio-Long,NA,5R01CA172279-03,RPGs - Non SBIR/STTR,9124596,"HUANG, TIM H.-M.",Novel epigenetic paradigm in endometrial cancer recurrence,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,$207.500 ,$100.864 ,308364,21,SAN ANTONIO,TEXAS,78229,Y,U OF TX HLTH SCI CTR SAN ANTONIO MED SCH,Domestic Higher Education,02.08.16,NA
MOLECULAR MEDICINE,UT San Antonio-Long,NA,4R01CA161349-05,RPGs - Non SBIR/STTR,9031070,"LI, RONG",Regulation of hormone production by matrix proteins,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,$207.500 ,$100.864 ,308364,21,SAN ANTONIO,TEXAS,78229,Y,U OF TX HLTH SCI CTR SAN ANTONIO MED SCH,Domestic Higher Education,07.03.16,NA
MOLECULAR MEDICINE,UT San Antonio-Long,NA,1R21AG051962-01,RPGs - Non SBIR/STTR,9016052,"BOYER, THOMAS G",Mediator as a transducer of amyloid precursor protein-dependent nuclear signaling,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,$150.000 ,$75.434 ,225434,21,SAN ANTONIO,TEXAS,78229,Y,U OF TX HLTH SCI CTR SAN ANTONIO MED SCH,Domestic Higher Education,21.07.16,NA
MOLECULAR MEDICINE,UT San Antonio-Long,NA,3R01GM114142-02S1,RPGs - Non SBIR/STTR,9261154,"JIN, VICTOR",Omics analysis of three-dimensional transcriptional regulation,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,$52.150 ,NA,52150,21,SAN ANTONIO,TEXAS,78229,Y,U OF TX HLTH SCI CTR SAN ANTONIO MED SCH,Domestic Higher Education,13.07.16,NA
MOLECULAR MEDICINE,UT San Antonio-Long,NA,5R01GM071011-11,RPGs - Non SBIR/STTR,9005871,"LEE, SANG EUN",Mechanisms of error prone repair of DNA breaks,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,$195.000 ,$93.050 ,288050,21,SAN ANTONIO,TEXAS,78229,Y,U OF TX HLTH SCI CTR SAN ANTONIO MED SCH,Domestic Higher Education,11.02.16,NA
MOLECULAR MEDICINE,UT San Antonio-Long,NA,1R01CA193835-01A1,RPGs - Non SBIR/STTR,9028354,"SHARP, ZELTON DAVE",Delaying intestinal cancer,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,$228.750 ,$117.548 ,346298,21,SAN ANTONIO,TEXAS,78229,Y,U OF TX HLTH SCI CTR SAN ANTONIO MED SCH,Domestic Higher Education,20.11.15,NA
MOLECULAR MEDICINE,UT San Antonio-Long,NA,5R01CA169368-04,RPGs - Non SBIR/STTR,9065511,"HOUGHTON, PETER J",Therapeutic Exploitation of Mutant BRAF for Astrocytoma,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,$294.174 ,$154.441 ,138308,21,SAN ANTONIO,TEXAS,78229,Y,U OF TX HLTH SCI CTR SAN ANTONIO MED SCH,Domestic Higher Education,12.07.16,NA
MOLECULAR MEDICINE,UT San Antonio-Long,NA,1R01GM118350-01,RPGs - Non SBIR/STTR,9074931,"RAO, HAI",How a sun protection complex moonlights in proteolysis,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,$200.000 ,$99.120 ,299120,21,SAN ANTONIO,TEXAS,78229,Y,U OF TX HLTH SCI CTR SAN ANTONIO MED SCH,Domestic Higher Education,15.09.16,NA
MOLECULAR MEDICINE,UT San Antonio-Long,NA,5R01CA188032-03,RPGs - Non SBIR/STTR,9130787,"HASTY, EDWARD PAUL",How does TREX2 maintain and alter chromosomes?,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,$259.172 ,$93.496 ,352668,21,SAN ANTONIO,TEXAS,78229,Y,U OF TX HLTH SCI CTR SAN ANTONIO MED SCH,Domestic Higher Education,29.07.16,NA
MOLECULAR MEDICINE,UT San Antonio-Long,NA,5U01CA199297-02,RPGs - Non SBIR/STTR,9107414,"HOUGHTON, PETER J",Pediatric Preclinical Testing Consortium: Research Programs Non-CNS (U01),OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,$400.277 ,$210.145 ,610422,21,SAN ANTONIO,TEXAS,78229,Y,U OF TX HLTH SCI CTR SAN ANTONIO MED SCH,Domestic Higher Education,14.07.16,NA
MOLECULAR MEDICINE,UT San Antonio-Long,NA,5R21CA191837-02,RPGs - Non SBIR/STTR,8996141,"LI, RONG",BRCA1 and its cofactor in chemotherapy-associated cardiotoxicity,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,$108.750 ,$55.038 ,163788,21,SAN ANTONIO,TEXAS,78229,Y,U OF TX HLTH SCI CTR SAN ANTONIO MED SCH,Domestic Higher Education,04.02.16,NA
MOLECULAR MEDICINE,UT San Antonio-Long,NA,5R01GM114142-02,RPGs - Non SBIR/STTR,9052208,"JIN, VICTOR",Omics analysis of three-dimensional transcriptional regulation,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,$249.220 ,$75.952 ,325172,21,SAN ANTONIO,TEXAS,78229,Y,U OF TX HLTH SCI CTR SAN ANTONIO MED SCH,Domestic Higher Education,18.01.16,NA
PHARMACOLOGY,UT San Antonio-Long,NA,4R01DK100697-04,RPGs - Non SBIR/STTR,9095352,"LIU, FENG",Regulation of Adipose Tissue Function by Grb10,PHARMACOLOGY,SCHOOLS OF MEDICINE,$250.000 ,$123.750 ,373750,21,SAN ANTONIO,TEXAS,78229,Y,U OF TX HLTH SCI CTR SAN ANTONIO MED SCH,Domestic Higher Education,20.06.16,NA
PHARMACOLOGY,UT San Antonio-Long,NA,5R01DA005018-28,RPGs - Non SBIR/STTR,9026587,"FRANCE, CHARLES P",Discriminative Stimulative effects of Opioid Withdrawal,PHARMACOLOGY,SCHOOLS OF MEDICINE,$237.600 ,$124.740 ,362340,21,SAN ANTONIO,TEXAS,78229,Y,U OF TX HLTH SCI CTR SAN ANTONIO MED SCH,Domestic Higher Education,10.02.16,NA
PHARMACOLOGY,UT San Antonio-Long,NA,4R01MH072672-10,RPGs - Non SBIR/STTR,8982256,"MORILAK, DAVID A",Neurobiological Mechanisms of Antidepressant Effects,PHARMACOLOGY,SCHOOLS OF MEDICINE,$250.000 ,$121.557 ,371557,21,SAN ANTONIO,TEXAS,78229,Y,U OF TX HLTH SCI CTR SAN ANTONIO MED SCH,Domestic Higher Education,25.11.15,NA
PHARMACOLOGY,UT San Antonio-Long,NA,5R01MH090067-07,RPGs - Non SBIR/STTR,9150654,"LODGE, DANIEL",Regulation of ventral hippocampal system function,PHARMACOLOGY,SCHOOLS OF MEDICINE,$234.448 ,$123.085 ,333220,21,SAN ANTONIO,TEXAS,78229,Y,U OF TX HLTH SCI CTR SAN ANTONIO MED SCH,Domestic Higher Education,24.06.16,NA
PHARMACOLOGY,UT San Antonio-Long,NA,5R21AG047514-02,RPGs - Non SBIR/STTR,9000090,"CLARKE, WILLIAM P","Aging, peripheral pain and analgesia",PHARMACOLOGY,SCHOOLS OF MEDICINE,$125.000 ,$65.625 ,190625,21,SAN ANTONIO,TEXAS,78229,Y,U OF TX HLTH SCI CTR SAN ANTONIO MED SCH,Domestic Higher Education,30.01.16,NA
PHARMACOLOGY,UT San Antonio-Long,NA,4T32NS082145-04,Training - Institutional,9085452,"MORILAK, DAVID A","Integrated Graduate Training Program in Neuroscience, UTHSCSA",PHARMACOLOGY,SCHOOLS OF MEDICINE,$62.450 ,$4.532 ,66982,21,SAN ANTONIO,TEXAS,78229,Y,U OF TX HLTH SCI CTR SAN ANTONIO MED SCH,Domestic Higher Education,20.06.16,NA
PHARMACOLOGY,UT San Antonio-Long,NA,2T32DA031115-06,Training - Institutional,9074336,"FRANCE, CHARLES P",Training in drug abuse research: behavior and neurobiology,PHARMACOLOGY,SCHOOLS OF MEDICINE,$325.908 ,$26.073 ,351981,21,SAN ANTONIO,TEXAS,78229,Y,U OF TX HLTH SCI CTR SAN ANTONIO MED SCH,Domestic Higher Education,14.06.16,NA
PHARMACOLOGY,UT San Antonio-Long,NA,3P30AG013319-22S1,Research Centers,9347512,"STRONG, RANDY",San Antonio Nathan Shock Center of Excellence in the Biology of Aging,PHARMACOLOGY,SCHOOLS OF MEDICINE,$115.894 ,$47.913 ,163807,21,SAN ANTONIO,TEXAS,78229,Y,U OF TX HLTH SCI CTR SAN ANTONIO MED SCH,Domestic Higher Education,09.09.16,NA
PHARMACOLOGY,UT San Antonio-Long,NA,5U01AG022307-13,RPGs - Non SBIR/STTR,9061529,"STRONG, RANDY",Center for Testing Potential Anti-Aging Interventions,PHARMACOLOGY,SCHOOLS OF MEDICINE,$999.124 ,$494.566 ,1493690,21,SAN ANTONIO,TEXAS,78229,Y,U OF TX HLTH SCI CTR SAN ANTONIO MED SCH,Domestic Higher Education,27.04.16,NA
PHARMACOLOGY,UT San Antonio-Long,NA,4R01CA121138-11,RPGs - Non SBIR/STTR,9084459,"MOOBERRY, SUSAN L",Taccalonolides: Mechanisms of Action and Cellular Resistance,PHARMACOLOGY,SCHOOLS OF MEDICINE,$172.353 ,$85.315 ,257668,21,SAN ANTONIO,TEXAS,78229,Y,U OF TX HLTH SCI CTR SAN ANTONIO MED SCH,Domestic Higher Education,01.07.16,NA
PHARMACOLOGY,UT San Antonio-Long,NA,5P30AG013319-22,Research Centers,9110196,"STRONG, RANDY",San Antonio Nathan Shock Center of Excellence in the Biology of Aging,PHARMACOLOGY,SCHOOLS OF MEDICINE,$474.004 ,$248.852 ,722856,21,SAN ANTONIO,TEXAS,78229,Y,U OF TX HLTH SCI CTR SAN ANTONIO MED SCH,Domestic Higher Education,15.07.16,NA
PHARMACOLOGY,UT San Antonio-Long,NA,5R13DA029347-06,Other Research-Related,9017981,"FRANCE, CHARLES P","Behavior, Biology, and Chemistry: Translational Research in Addiction",PHARMACOLOGY,SCHOOLS OF MEDICINE,$25.000 ,$0 ,25000,21,SAN ANTONIO,TEXAS,78229,Y,U OF TX HLTH SCI CTR SAN ANTONIO MED SCH,Domestic Higher Education,22.02.16,NA
PHARMACOLOGY,UT San Antonio-Long,NA,5R01DA025267-08,RPGs - Non SBIR/STTR,9088416,"MCMAHON, LANCE R",Nicotine dependence: neuropharmacology in monkeys,PHARMACOLOGY,SCHOOLS OF MEDICINE,$250.470 ,$124.814 ,375284,21,SAN ANTONIO,TEXAS,78229,Y,U OF TX HLTH SCI CTR SAN ANTONIO MED SCH,Domestic Higher Education,23.06.16,NA
PHARMACOLOGY,UT San Antonio-Long,NA,5R01MH053851-18,RPGs - Non SBIR/STTR,9090175,"MORILAK, DAVID A",Brain norepinephrine and stress reactivity,PHARMACOLOGY,SCHOOLS OF MEDICINE,$250.000 ,$120.780 ,370780,21,SAN ANTONIO,TEXAS,78229,Y,U OF TX HLTH SCI CTR SAN ANTONIO MED SCH,Domestic Higher Education,02.04.16,NA
PHARMACOLOGY,UT San Antonio-Long,NA,5R01DA038645-02,RPGs - Non SBIR/STTR,9139879,"CLARKE, WILLIAM P",KOR agonist functional selectivity in peripheral sensory neurons,PHARMACOLOGY,SCHOOLS OF MEDICINE,$353.285 ,$78.658 ,431943,21,SAN ANTONIO,TEXAS,78229,Y,U OF TX HLTH SCI CTR SAN ANTONIO MED SCH,Domestic Higher Education,21.07.16,NA
PHARMACOLOGY,UT San Antonio-Long,NA,5U01CA182740-03,RPGs - Non SBIR/STTR,9133319,"MOOBERRY, SUSAN L",New Leads for Triple Negative Breast Cancer from Diverse Natural Sources,PHARMACOLOGY,SCHOOLS OF MEDICINE,$389.657 ,$69.487 ,459144,21,SAN ANTONIO,TEXAS,78229,Y,U OF TX HLTH SCI CTR SAN ANTONIO MED SCH,Domestic Higher Education,25.08.16,NA
PHARMACOLOGY,UT San Antonio-Long,NA,5R01DA039146-02,RPGs - Non SBIR/STTR,9015423,"COLLINS, GREGORY THOMAS",Bath salts: abuse-related and toxic effects,PHARMACOLOGY,SCHOOLS OF MEDICINE,$222.750 ,$116.943 ,339693,21,SAN ANTONIO,TEXAS,78229,Y,U OF TX HLTH SCI CTR SAN ANTONIO MED SCH,Domestic Higher Education,08.02.16,NA
PHARMACOLOGY,UT San Antonio-Long,NA,4R01MH100583-04,RPGs - Non SBIR/STTR,9049547,"LU, XIN-YUN",Adiponectin signaling in mood regulation,PHARMACOLOGY,SCHOOLS OF MEDICINE,$250.000 ,$120.780 ,370780,21,SAN ANTONIO,TEXAS,78229,Y,U OF TX HLTH SCI CTR SAN ANTONIO MED SCH,Domestic Higher Education,26.03.16,NA
PHARMACOLOGY,UT San Antonio-Long,NA,5F31DE025551-02,Training - Individual,9088113,"BRACKLEY, ALLISON DOYLE",A mechanism for delta opioid receptor priming,PHARMACOLOGY,SCHOOLS OF MEDICINE,$32.576 ,NA,32576,21,SAN ANTONIO,TEXAS,78229,Y,U OF TX HLTH SCI CTR SAN ANTONIO MED SCH,Domestic Higher Education,06.04.16,NA
PHARMACOLOGY,UT San Antonio-Long,NA,5R01DK076685-09,RPGs - Non SBIR/STTR,8996564,"SHI, YUGUANG",Regulation of Mitochondrial Dysfunction in Diet-Induced Obesity by ALCAT-1,PHARMACOLOGY,SCHOOLS OF MEDICINE,$217.500 ,$114.188 ,331688,21,SAN ANTONIO,TEXAS,78229,Y,U OF TX HLTH SCI CTR SAN ANTONIO MED SCH,Domestic Higher Education,28.03.16,NA
PHARMACOLOGY,UT San Antonio-Long,NA,5R01GM106035-03,RPGs - Non SBIR/STTR,8972021,"CLARKE, WILLIAM P",Regulation of Kappa opioid receptor-mediated signaling and peripheral analgesia,PHARMACOLOGY,SCHOOLS OF MEDICINE,$190.000 ,$89.536 ,279536,21,SAN ANTONIO,TEXAS,78229,Y,U OF TX HLTH SCI CTR SAN ANTONIO MED SCH,Domestic Higher Education,10.11.15,NA
PHARMACOLOGY,UT San Antonio-Long,NA,5R01DK076902-08,RPGs - Non SBIR/STTR,9037002,"LIU, FENG",Regulation and Function of Adiponectin Oligomerization,PHARMACOLOGY,SCHOOLS OF MEDICINE,$228.190 ,$102.149 ,330339,21,SAN ANTONIO,TEXAS,78229,Y,U OF TX HLTH SCI CTR SAN ANTONIO MED SCH,Domestic Higher Education,25.03.16,NA
PHARMACOLOGY,UT San Antonio-Long,NA,5F31MH105166-02,Training - Individual,9122127,"AGUILAR, DAVID DOMINGUEZ",Adolescent cannabinoid exposure in a rodent model of schizophrenia susceptibility,PHARMACOLOGY,SCHOOLS OF MEDICINE,$1.298 ,NA,1298,21,SAN ANTONIO,TEXAS,78229,Y,U OF TX HLTH SCI CTR SAN ANTONIO MED SCH,Domestic Higher Education,19.04.16,NA
PHARMACOLOGY,UT San Antonio-Long,NA,5F30DE025535-02,Training - Individual,9069390,"DYBDAL-HARGREAVES, NICHOLAS FRANCIS",Notch signaling and anticancer drug sensitivity in oral squamous cell carcinoma,PHARMACOLOGY,SCHOOLS OF MEDICINE,$49.376 ,NA,49376,21,SAN ANTONIO,TEXAS,78229,Y,U OF TX HLTH SCI CTR SAN ANTONIO MED SCH,Domestic Higher Education,06.06.16,NA
PHARMACOLOGY,UT San Antonio-Long,NA,4R01MH076929-10,RPGs - Non SBIR/STTR,9115232,"LU, XIN-YUN",Characterization of leptins antidepressant activity,PHARMACOLOGY,SCHOOLS OF MEDICINE,$225.000 ,$109.039 ,334039,21,SAN ANTONIO,TEXAS,78229,Y,U OF TX HLTH SCI CTR SAN ANTONIO MED SCH,Domestic Higher Education,25.06.16,NA
PHARMACOLOGY,UT San Antonio-Long,NA,5R21DA039394-02,RPGs - Non SBIR/STTR,9025769,"GERAK, LISA R",Reinforcing effects of opioid/benzodiazepine mixtures,PHARMACOLOGY,SCHOOLS OF MEDICINE,$123.750 ,$64.968 ,188718,21,SAN ANTONIO,TEXAS,78229,Y,U OF TX HLTH SCI CTR SAN ANTONIO MED SCH,Domestic Higher Education,25.03.16,NA
PHARMACOLOGY,UT San Antonio-Long,NA,3R01DA038645-02S1,RPGs - Non SBIR/STTR,9301785,"CLARKE, WILLIAM P",KOR agonist functional selectivity in peripheral sensory neurons,PHARMACOLOGY,SCHOOLS OF MEDICINE,$28.000 ,$12.600 ,40600,21,SAN ANTONIO,TEXAS,78229,Y,U OF TX HLTH SCI CTR SAN ANTONIO MED SCH,Domestic Higher Education,22.07.16,NA
POPULATION HEALTH SERVICES,UT San Antonio-Long,GHSM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BIOCHEMISTRY AND MOLECULAR BIOLOGY,MU South Carolina,BCMP,2R01DE016572-11A1,RPGs - Non SBIR/STTR,9173746,"OGRETMEN, BESIM",Ceramide Signaling in the Regulation of Head & Neck Cancer Cell Death and Therapy,BIOCHEMISTRY,SCHOOLS OF MEDICINE,$250.000 ,$123.750 ,373750,6,CHARLESTON,SOUTH CAROLINA,29425,Y,MED UNIV OF SOUTH CAROLINA COL OF MED,Domestic Higher Education,31.05.16,NA
BIOCHEMISTRY AND MOLECULAR BIOLOGY,MU South Carolina,BCMP,7R01CA184820-03,RPGs - Non SBIR/STTR,9246071,"DUBOIS, RAYMOND NELSON",(PQA1)The Molecular Mechanisms Underlying Effects of Aspirin on Colorectal Cancer,BIOCHEMISTRY,SCHOOLS OF MEDICINE,$258.629 ,$128.021 ,386650,6,CHARLESTON,SOUTH CAROLINA,29425,Y,MED UNIV OF SOUTH CAROLINA COL OF MED,Domestic Higher Education,03.05.16,NA
BIOCHEMISTRY AND MOLECULAR BIOLOGY,MU South Carolina,BCMP,4P30GM103339-05,Research Centers,9098741,"OGRETMEN, BESIM",COBRE in Lipidomics and Pathobiology,BIOCHEMISTRY,SCHOOLS OF MEDICINE,$742.254 ,$352.571 ,1094825,6,CHARLESTON,SOUTH CAROLINA,29425,Y,MED UNIV OF SOUTH CAROLINA COL OF MED,Domestic Higher Education,11.07.16,NA
BIOCHEMISTRY AND MOLECULAR BIOLOGY,MU South Carolina,BCMP,1R35GM119512-01,RPGs - Non SBIR/STTR,9140641,"LONG, DAVID THOMAS",Connecting BRCA1 functions with DNA crosslink sensitivity,BIOCHEMISTRY,SCHOOLS OF MEDICINE,$194.482 ,$96.269 ,290751,6,CHARLESTON,SOUTH CAROLINA,29425,Y,MED UNIV OF SOUTH CAROLINA COL OF MED,Domestic Higher Education,11.08.16,NA
BIOCHEMISTRY AND MOLECULAR BIOLOGY,MU South Carolina,BCMP,4R01CA088932-14,RPGs - Non SBIR/STTR,9027802,"OGRETMEN, BESIM",Regulation of Telomerase by Sphingolipid Signaling in Lung Cancer,BIOCHEMISTRY,SCHOOLS OF MEDICINE,$137.682 ,$68.153 ,205835,6,CHARLESTON,SOUTH CAROLINA,29425,Y,MED UNIV OF SOUTH CAROLINA COL OF MED,Domestic Higher Education,24.02.16,NA
BIOCHEMISTRY AND MOLECULAR BIOLOGY,MU South Carolina,BCMP,4R01CA173687-04,RPGs - Non SBIR/STTR,9076632,"OGRETMEN, BESIM",Mechanisms of sphingolipid analogue drug FTY720-mediated NSCLC tumor suppression,BIOCHEMISTRY,SCHOOLS OF MEDICINE,$207.500 ,$102.713 ,310213,6,CHARLESTON,SOUTH CAROLINA,29425,Y,MED UNIV OF SOUTH CAROLINA COL OF MED,Domestic Higher Education,04.05.16,NA
BIOCHEMISTRY AND MOLECULAR BIOLOGY,MU South Carolina,BCMP,1F30CA203269-01,Training - Individual,9049982,"NOGUCHI, KEN",The Role of JAK2 in ILEI-Induced Cancer Stem Cell Formation,BIOCHEMISTRY,SCHOOLS OF MEDICINE,$45.206 ,NA,45206,6,CHARLESTON,SOUTH CAROLINA,29425,Y,MED UNIV OF SOUTH CAROLINA COL OF MED,Domestic Higher Education,25.03.16,NA
BIOCHEMISTRY AND MOLECULAR BIOLOGY,MU South Carolina,BCMP,5R01CA093237-15,RPGs - Non SBIR/STTR,9110138,"DIEHL, JOHN ALAN",Nuclear Accumulation of Cyclin D1 and Oncogenesis,BIOCHEMISTRY,SCHOOLS OF MEDICINE,$186.038 ,$92.089 ,278127,6,CHARLESTON,SOUTH CAROLINA,29425,Y,MED UNIV OF SOUTH CAROLINA COL OF MED,Domestic Higher Education,21.08.16,NA
BIOCHEMISTRY AND MOLECULAR BIOLOGY,MU South Carolina,BCMP,5R00GM102325-04,RPGs - Non SBIR/STTR,8990014,"LONG, DAVID THOMAS",Dynamics of BRCA1-Mediated Double-Strand Break Repair,BIOCHEMISTRY,SCHOOLS OF MEDICINE,$166.555 ,$82.445 ,249000,6,CHARLESTON,SOUTH CAROLINA,29425,Y,MED UNIV OF SOUTH CAROLINA COL OF MED,Domestic Higher Education,14.12.15,NA
BIOCHEMISTRY AND MOLECULAR BIOLOGY,MU South Carolina,BCMP,5R00ES021736-05,RPGs - Non SBIR/STTR,8959624,"GANGARAJU, VAMSI",Novel Role for Piwi/piRNA pathway in developmental robustness,BIOCHEMISTRY,SCHOOLS OF MEDICINE,$166.555 ,$82.445 ,249000,6,CHARLESTON,SOUTH CAROLINA,29425,Y,MED UNIV OF SOUTH CAROLINA COL OF MED,Domestic Higher Education,16.11.15,NA
BIOCHEMISTRY AND MOLECULAR BIOLOGY,MU South Carolina,BCMP,1P01CA203628-01,RPGs - Non SBIR/STTR,9072008,"OGRETMEN, BESIM",Development of Novel Cancer Therapeutics by Targeting Sphingolipid Signaling,BIOCHEMISTRY,SCHOOLS OF MEDICINE,$1.310.858 ,$500.290 ,1811148,6,CHARLESTON,SOUTH CAROLINA,29425,Y,MED UNIV OF SOUTH CAROLINA COL OF MED,Domestic Higher Education,27.04.16,NA
BIOCHEMISTRY AND MOLECULAR BIOLOGY,MU South Carolina,BCMP,5R01HL117233-03,RPGs - Non SBIR/STTR,9065643,"COWART, LAUREN ASHLEY",Sphingolipids in Diabetic Cardiomyopathy,BIOCHEMISTRY,SCHOOLS OF MEDICINE,$250.000 ,$123.750 ,373750,6,CHARLESTON,SOUTH CAROLINA,29425,Y,MED UNIV OF SOUTH CAROLINA COL OF MED,Domestic Higher Education,13.05.16,NA
BIOCHEMISTRY AND MOLECULAR BIOLOGY,MU South Carolina,BCMP,5R01GM115568-02,RPGs - Non SBIR/STTR,9146964,"OLSEN, SHAUN",Structural Biology of the Ubiquitin Conjugation System,BIOCHEMISTRY,SCHOOLS OF MEDICINE,$197.500 ,$97.763 ,295263,6,CHARLESTON,SOUTH CAROLINA,29425,Y,MED UNIV OF SOUTH CAROLINA COL OF MED,Domestic Higher Education,12.07.16,NA
BIOCHEMISTRY AND MOLECULAR BIOLOGY,MU South Carolina,BCMP,5R01DK047297-24,RPGs - Non SBIR/STTR,9116146,"DUBOIS, RAYMOND NELSON",Role of Eicosanoids in Intestinal Biology,BIOCHEMISTRY,SCHOOLS OF MEDICINE,$217.500 ,$107.663 ,325163,6,CHARLESTON,SOUTH CAROLINA,29425,Y,MED UNIV OF SOUTH CAROLINA COL OF MED,Domestic Higher Education,11.08.16,NA
BIOCHEMISTRY AND MOLECULAR BIOLOGY,MU South Carolina,BCMP,1T32CA193201-01A1,Training - Institutional,9149775,"HOWE, PHILIP H",Integrative Training in Oncogenic Signaling,BIOCHEMISTRY,SCHOOLS OF MEDICINE,$281.642 ,$22.291 ,303933,6,CHARLESTON,SOUTH CAROLINA,29425,Y,MED UNIV OF SOUTH CAROLINA COL OF MED,Domestic Higher Education,07.07.16,NA
