department_name,school,harvard_equivalent,ORGANIZATION ID (IPF),PROJECT NUMBER,FUNDING MECHANISM,NIH REFERENCE,PI NAME,PI PERSON ID,PROJECT TITLE,NIH DEPT COMBINING NAME,NIH MC COMBINING NAME,DIRECT COST,INDIRECT COST,FUNDING,CONGRESSIONAL DISTRICT,CITY,STATE OR COUNTRY NAME,ZIP CODE,ATTRIBUTED TO MEDICAL SCHOOL,MEDICAL SCHOOL LOCATION,INSTITUTION TYPE,AWARD NOTICE DATE,FOA
CARDIOVASCULAR RESEARCH CENTER,Temple-Katz,NA,8240301,5R01HL128446-04,RPGs - Non SBIR/STTR,9460302,"SABRI, ABDELKARIM",7002182,Inflammatory serine proteases and cardiac repair post myocardial infarction,INTERNAL MEDICINE/MEDICINE,SCHOOLS OF MEDICINE,250000,140000,390000,1,PHILADELPHIA,PENNSYLVANIA,19122,Y,TEMPLE UNIVERSITY SCH OF MEDICINE,Domestic Higher Education,30.03.18,PA13-302
CARDIOVASCULAR RESEARCH CENTER,Temple-Katz,NA,8240301,5R01DK111042-02,RPGs - Non SBIR/STTR,9442795,"SCALIA, ROSARIO G",6801692,Inflammatory Responses of The Visceral Adipose Tissue Microcirculation,INTERNAL MEDICINE/MEDICINE,SCHOOLS OF MEDICINE,310081,181397,491478,1,PHILADELPHIA,PENNSYLVANIA,19122,Y,TEMPLE UNIVERSITY SCH OF MEDICINE,Domestic Higher Education,09.03.18,PA16-160
CARDIOVASCULAR RESEARCH CENTER,Temple-Katz,NA,8240301,3R01HL138749-02S1,RPGs - Non SBIR/STTR,9676546,"YANG, XIAO-FENG",2106904,The roles of miR-155 in regulating atherosclerosis and metabolically healthy obesity,INTERNAL MEDICINE/MEDICINE,SCHOOLS OF MEDICINE,33116,19373,52489,1,PHILADELPHIA,PENNSYLVANIA,19122,Y,TEMPLE UNIVERSITY SCH OF MEDICINE,Domestic Higher Education,20.07.18,PA18-586
CARDIOVASCULAR RESEARCH CENTER,Temple-Katz,NA,8240301,5R01HL138749-02,RPGs - Non SBIR/STTR,9503023,"YANG, XIAO-FENG",2106904,The roles of miR-155 in regulating atherosclerosis and metabolically healthy obesity,INTERNAL MEDICINE/MEDICINE,SCHOOLS OF MEDICINE,394644,230867,625511,1,PHILADELPHIA,PENNSYLVANIA,19122,Y,TEMPLE UNIVERSITY SCH OF MEDICINE,Domestic Higher Education,31.05.18,PA16-160
CARDIOVASCULAR RESEARCH CENTER,Temple-Katz,NA,8240301,5R01HL132399-02,RPGs - Non SBIR/STTR,9394817,"YANG, XIAO-FENG",2106904,IL-35 suppression of endothelial cell activation and atherosclerosis,INTERNAL MEDICINE/MEDICINE,SCHOOLS OF MEDICINE,371442,208008,579450,1,PHILADELPHIA,PENNSYLVANIA,19122,Y,TEMPLE UNIVERSITY SCH OF MEDICINE,Domestic Higher Education,06.12.17,PA13-302
LEMOLE CENTER FOR INTEGRATED LYMPHATICS RESEARCH,Temple-Katz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CENTER FOR METABOLIC DISEASE RESEARCH,Temple-Katz,NA,8240301,5R01DK113775-02,RPGs - Non SBIR/STTR,9458184,"WANG, HONG",7354290,CD40 monocyte in chronic kidney disease,INTERNAL MEDICINE/MEDICINE,SCHOOLS OF MEDICINE,400501,234293,634794,1,PHILADELPHIA,PENNSYLVANIA,19122,Y,TEMPLE UNIVERSITY SCH OF MEDICINE,Domestic Higher Education,20.03.18,PA16-160
CENTER FOR METABOLIC DISEASE RESEARCH,Temple-Katz,NA,8240301,5R01DK104116-04,RPGs - Non SBIR/STTR,9553734,"WANG, HONG",7354290,HHcy-induced Inflammatory Monocyte and Macrophage Differentiation in Diabetes,INTERNAL MEDICINE/MEDICINE,SCHOOLS OF MEDICINE,284135,159116,443251,1,PHILADELPHIA,PENNSYLVANIA,19122,Y,TEMPLE UNIVERSITY SCH OF MEDICINE,Domestic Higher Education,04.07.18,PA13-302
CENTER FOR METABOLIC DISEASE RESEARCH,Temple-Katz,NA,8240301,5R01HL131460-03,RPGs - Non SBIR/STTR,9403935,"WANG, HONG",7354290,Caspase-1 activation mediates chronic kidney disease-accelerated atherosclerosis,INTERNAL MEDICINE/MEDICINE,SCHOOLS OF MEDICINE,450800,252448,703248,1,PHILADELPHIA,PENNSYLVANIA,19122,Y,TEMPLE UNIVERSITY SCH OF MEDICINE,Domestic Higher Education,03.01.18,PA13-302
CENTER FOR METABOLIC DISEASE RESEARCH,Temple-Katz,NA,8240301,5R01HL126933-04,RPGs - Non SBIR/STTR,9460548,"YU, JUN",10266336,ER-associated protein Reticulon in atherosclerosis,INTERNAL MEDICINE/MEDICINE,SCHOOLS OF MEDICINE,250000,140000,390000,1,PHILADELPHIA,PENNSYLVANIA,19122,Y,TEMPLE UNIVERSITY SCH OF MEDICINE,Domestic Higher Education,23.03.18,PA13-302
THROMBOSIS RESEARCH CENTER,Temple-Katz,NA,8240301,1R01HL137721-01A1,RPGs - Non SBIR/STTR,9520531,"KUNAPULI, SATYA P",1880920,Novel functional protein tyrosine phosphatases in platelets,INTERNAL MEDICINE/MEDICINE,SCHOOLS OF MEDICINE,328216,192007,520223,1,PHILADELPHIA,PENNSYLVANIA,19122,Y,TEMPLE UNIVERSITY SCH OF MEDICINE,Domestic Higher Education,25.06.18,PA16-160
THROMBOSIS RESEARCH CENTER,Temple-Katz,NA,8240301,5R01HL137207-02,RPGs - Non SBIR/STTR,9540057,"KUNAPULI, SATYA P",1880920,Novel small G protein pathway regulators of GPVI signaling in platelets,INTERNAL MEDICINE/MEDICINE,SCHOOLS OF MEDICINE,392755,229762,622517,1,PHILADELPHIA,PENNSYLVANIA,19122,Y,TEMPLE UNIVERSITY SCH OF MEDICINE,Domestic Higher Education,16.05.18,PA16-160
THROMBOSIS RESEARCH CENTER,Temple-Katz,NA,8240301,1U54HL142019-01,Research Centers,9524963,"XIAO, WEIDONG",6266107,Center for the Investigation of Factor VIII Inhibitors and Glycosylation,INTERNAL MEDICINE/MEDICINE,SCHOOLS OF MEDICINE,1240069,214776,1454845,1,PHILADELPHIA,PENNSYLVANIA,19122,Y,TEMPLE UNIVERSITY SCH OF MEDICINE,Domestic Higher Education,30.04.18,RFAHL18-014
THROMBOSIS RESEARCH CENTER,Temple-Katz,NA,8240301,5R01HL130871-03,RPGs - Non SBIR/STTR,9394820,"XIAO, WEIDONG",6266107,Development of highly efficient factor VIII mini-gene therapy,INTERNAL MEDICINE/MEDICINE,SCHOOLS OF MEDICINE,309375,173250,482625,1,PHILADELPHIA,PENNSYLVANIA,19122,Y,TEMPLE UNIVERSITY SCH OF MEDICINE,Domestic Higher Education,07.12.17,PA13-302
PATHOLOGY AND LAB MEDICINE,Temple-Katz,NA,8240301,5R01DA041302-03,RPGs - Non SBIR/STTR,9488482,"HO, WENZHE",2135002,"Methamphetamine, Innate Immunity and HIV",PATHOLOGY,SCHOOLS OF MEDICINE,225000,126000,351000,1,PHILADELPHIA,PENNSYLVANIA,19122,Y,TEMPLE UNIVERSITY SCH OF MEDICINE,Domestic Higher Education,25.05.18,PA12-293
PATHOLOGY AND LAB MEDICINE,Temple-Katz,NA,8240301,1R01DA045568-01A1,RPGs - Non SBIR/STTR,9581140,"HO, WENZHE",2135002,Role of miRNAs in Methamphetamine/HIV-mediated Immune Activation,PATHOLOGY,SCHOOLS OF MEDICINE,250000,146250,396250,1,PHILADELPHIA,PENNSYLVANIA,19122,Y,TEMPLE UNIVERSITY SCH OF MEDICINE,Domestic Higher Education,21.03.18,PAS16-018
PATHOLOGY AND LAB MEDICINE,Temple-Katz,NA,8240301,5R21DA042373-02,RPGs - Non SBIR/STTR,9485926,"HO, WENZHE",2135002,"Opioids, Extracellular Vesicles and BBB Innate Immunity",PATHOLOGY,SCHOOLS OF MEDICINE,125000,73125,198125,1,PHILADELPHIA,PENNSYLVANIA,19122,Y,TEMPLE UNIVERSITY SCH OF MEDICINE,Domestic Higher Education,24.04.18,PA16-161
PATHOLOGY AND LAB MEDICINE,Temple-Katz,NA,8240301,3R01DA045568-01A1S1,RPGs - Non SBIR/STTR,9693478,"HO, WENZHE",2135002,Role of miRNAs in Methamphetamine/HIV-mediated Immune Activation,PATHOLOGY,SCHOOLS OF MEDICINE,9340,747,10087,1,PHILADELPHIA,PENNSYLVANIA,19122,Y,TEMPLE UNIVERSITY SCH OF MEDICINE,Domestic Higher Education,02.05.18,PAS16-018
PATHOLOGY AND LAB MEDICINE,Temple-Katz,NA,8240301,5U01AA023552-03,RPGs - Non SBIR/STTR,9418007,"PERSIDSKY, YURI",1875735,Novel CB2 agonists shield brain from HIV infection and alcohol exposure,PATHOLOGY,SCHOOLS OF MEDICINE,225000,126000,351000,1,PHILADELPHIA,PENNSYLVANIA,19122,Y,TEMPLE UNIVERSITY SCH OF MEDICINE,Domestic Higher Education,30.01.18,PAR13-133
PATHOLOGY AND LAB MEDICINE,Temple-Katz,NA,8240301,1R01MH115786-01A1,RPGs - Non SBIR/STTR,9637095,"PERSIDSKY, YURI",1875735,Blood brain barrier injury in HIV infection complicated by diabetes: Mechanisms and protective strategies preventing cognitive impairment,PATHOLOGY,SCHOOLS OF MEDICINE,287299,168070,455369,1,PHILADELPHIA,PENNSYLVANIA,19122,Y,TEMPLE UNIVERSITY SCH OF MEDICINE,Domestic Higher Education,11.06.18,PA17-100
PATHOLOGY AND LAB MEDICINE,Temple-Katz,NA,8240301,1R01DA046833-01,RPGs - Non SBIR/STTR,9594422,"RAMIREZ, SERVIO HEYBERT",10464711,Brain endothelial EVs role in the neuropathology of drugs of abuse and HIV,PATHOLOGY,SCHOOLS OF MEDICINE,336987,197137,534124,1,PHILADELPHIA,PENNSYLVANIA,19122,Y,TEMPLE UNIVERSITY SCH OF MEDICINE,Domestic Higher Education,19.09.18,PAR17-250
PATHOLOGY AND LAB MEDICINE,Temple-Katz,NA,8240301,1R01NS101135-01A1,RPGs - Non SBIR/STTR,9447914,"ROM, SLAVA",10827673,Protective role of let-7 microRNAs in brain endothelial dysfunction during ischemia/reperfusion injury,PATHOLOGY,SCHOOLS OF MEDICINE,218750,120534,339284,1,PHILADELPHIA,PENNSYLVANIA,19122,Y,TEMPLE UNIVERSITY SCH OF MEDICINE,Domestic Higher Education,16.11.17,PA16-160
PATHOLOGY AND LAB MEDICINE,Temple-Katz,NA,8240301,1R21AR071679-01A1,RPGs - Non SBIR/STTR,9456197,"SRIRAM, UMA",11627840,Kallikrein-kinin system and Type I interferons in systemic and neurolupus,PATHOLOGY,SCHOOLS OF MEDICINE,132000,77220,209220,1,PHILADELPHIA,PENNSYLVANIA,19122,Y,TEMPLE UNIVERSITY SCH OF MEDICINE,Domestic Higher Education,01.05.18,PA16-161
EPIDEMIOLOGY,Dartmouth-Geisel,NA,2021601,5R01CA216265-02,RPGs - Non SBIR/STTR,9545721,"CHRISTENSEN, BROCK CLARKE",10406548,(PQ3) Immune epigenetic biomarkers of bladder cancer outcomes,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,419729,182665,602394,2,HANOVER,NEW HAMPSHIRE,3755,Y,DARTMOUTH MEDICAL SCHOOL,Domestic Higher Education,23.07.18,RFACA15-008
EPIDEMIOLOGY,Dartmouth-Geisel,NA,2021601,1R01HD092604-01A1,RPGs - Non SBIR/STTR,9530997,"GILBERT-DIAMOND, DIANE IHN AE",10571225,"The Relation of Genetic Factors, Food Cues, and Self-Regulation with Excess Consumption and Adiposity in Children",OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,365887,234168,600055,2,HANOVER,NEW HAMPSHIRE,3755,Y,DARTMOUTH MEDICAL SCHOOL,Domestic Higher Education,01.07.18,PA16-160
EPIDEMIOLOGY,Dartmouth-Geisel,NA,2021601,1R21HD097475-01,RPGs - Non SBIR/STTR,9651212,"GILBERT-DIAMOND, DIANE IHN AE",10571225,Media multi-tasking and cued overeating: assessing the pathway and piloting an intervention using an attentional network framework,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,150000,96000,246000,2,HANOVER,NEW HAMPSHIRE,3755,Y,DARTMOUTH MEDICAL SCHOOL,Domestic Higher Education,21.09.18,PA18-104
EPIDEMIOLOGY,Dartmouth-Geisel,NA,2021601,5R01LM012723-02,RPGs - Non SBIR/STTR,9557535,"HOEN, ANNE GATEWOOD",8961417,Multi-omic Functional Integration Using Networks,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,217500,134850,352350,2,HANOVER,NEW HAMPSHIRE,3755,Y,DARTMOUTH MEDICAL SCHOOL,Domestic Higher Education,15.08.18,PAR16-404
EPIDEMIOLOGY,Dartmouth-Geisel,NA,2021601,2P20GM104416-06,Research Centers,9360301,"KARAGAS, MARGARET RITA",1870861,Center for Molecular Epidemiology,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,2028024,1221415,2394027,2,HANOVER,NEW HAMPSHIRE,3755,Y,DARTMOUTH MEDICAL SCHOOL,Domestic Higher Education,31.01.18,PAR16-241
EPIDEMIOLOGY,Dartmouth-Geisel,NA,2021601,4UH3OD023275-03,RPGs - Non SBIR/STTR,9726380,"KARAGAS, MARGARET RITA",1870861,A prospective study of critical environmental exposures in formative early life that impact lifelong health in rural US children: the New Hampshire Birth Cohort Study,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,3211928,2042996,5254924,2,HANOVER,NEW HAMPSHIRE,3755,Y,DARTMOUTH MEDICAL SCHOOL,Domestic Higher Education,29.08.18,RFAOD16-004
ECOLOGY AND EVOLUTION,Chicago-Pritzker,NA,1413601,5R01GM114289-04,RPGs - Non SBIR/STTR,9407789,"KREITMAN, MARTIN E",1884678,A Fly Model of Complex Protein Misfolding Disease,BIOLOGY,SCHOOLS OF MEDICINE,362620,210320,572940,1,CHICAGO,ILLINOIS,60637,Y,UNIV OF CHICAGO PRITZKER SCH OF MEDICINE,Domestic Higher Education,21.12.17,PA13-302
ECOLOGY AND EVOLUTION,Chicago-Pritzker,NA,1413601,5R01GM108626-05,RPGs - Non SBIR/STTR,9552001,"KRONFORST, MARCUS",10665825,Characterizing the Molecular Basis of Supergene Mimicry in Butterflies,BIOLOGY,SCHOOLS OF MEDICINE,190000,110200,300200,1,CHICAGO,ILLINOIS,60637,Y,UNIV OF CHICAGO PRITZKER SCH OF MEDICINE,Domestic Higher Education,30.08.18,PA13-302
ECOLOGY AND EVOLUTION,Chicago-Pritzker,NA,1413601,5F32GM122251-02,Training - Individual,9428392,"METZGER, BRIAN PATRICK HANSEN",10920366,Evolving and characterizing alternative paths towards changes in DNA specificity of steroid hormone receptors,BIOLOGY,SCHOOLS OF MEDICINE,59038,NA,59038,1,CHICAGO,ILLINOIS,60637,Y,UNIV OF CHICAGO PRITZKER SCH OF MEDICINE,Domestic Higher Education,09.01.18,PA14-149
ECOLOGY AND EVOLUTION,Chicago-Pritzker,NA,1413601,5F30AI124636-02,Training - Individual,9413909,"RANJEVA, SYLVIA",11447225,Modeling the Dynamics of Human Papillomavirus to Inform Vaccination Strategy,BIOLOGY,SCHOOLS OF MEDICINE,49524,NA,49524,1,CHICAGO,ILLINOIS,60637,Y,UNIV OF CHICAGO PRITZKER SCH OF MEDICINE,Domestic Higher Education,19.12.17,PA14-150
ECOLOGY AND EVOLUTION,Chicago-Pritzker,NA,1413601,5R01OD010936-26,RPGs - Non SBIR/STTR,9412527,"REINITZ, JOHN B",1876138,Physiological Model of Gene Regulation in Drosophila,BIOLOGY,SCHOOLS OF MEDICINE,405331,222498,627829,1,CHICAGO,ILLINOIS,60637,Y,UNIV OF CHICAGO PRITZKER SCH OF MEDICINE,Domestic Higher Education,05.01.18,PA13-302
ECOLOGY AND EVOLUTION,Chicago-Pritzker,NA,1413601,5R01GM121931-02,RPGs - Non SBIR/STTR,9464541,"THORNTON, JOSEPH W",7749678,Deep characterization of the sequence space and evolutionary trajectories of reconstructed ancestral proteins - Resubmission 01,BIOLOGY,SCHOOLS OF MEDICINE,2e+05,119238,319238,1,CHICAGO,ILLINOIS,60637,Y,UNIV OF CHICAGO PRITZKER SCH OF MEDICINE,Domestic Higher Education,17.09.18,PA16-160
ORGANISMAL BIOLOGY AND ANATOMY,Chicago-Pritzker,NA,1413601,1R01DE027236-01A1,RPGs - Non SBIR/STTR,9520580,"ARCE-MCSHANE, FRITZIE",12527298,The neural basis of touch and proprioception in the primate orofacial sensorimotor cortex,BIOLOGY,SCHOOLS OF MEDICINE,424611,191796,616407,1,CHICAGO,ILLINOIS,60637,Y,UNIV OF CHICAGO PRITZKER SCH OF MEDICINE,Domestic Higher Education,06.04.18,PA15-347
ORGANISMAL BIOLOGY AND ANATOMY,Chicago-Pritzker,NA,1413601,5R01NS095162-04,RPGs - Non SBIR/STTR,9521897,"BENSMAIA, SLIMAN",8200010,Probing somatosensory representations in the cuneate nucleus of awake primates,BIOLOGY,SCHOOLS OF MEDICINE,415878,111875,527753,1,CHICAGO,ILLINOIS,60637,Y,UNIV OF CHICAGO PRITZKER SCH OF MEDICINE,Domestic Higher Education,22.06.18,PA13-302
ORGANISMAL BIOLOGY AND ANATOMY,Chicago-Pritzker,NA,1413601,5R01NS101325-02,RPGs - Non SBIR/STTR,9491952,"BENSMAIA, SLIMAN",8200010,Touch spanning spatial scales: The neural basis of texture perception in somatosensory cortices,BIOLOGY,SCHOOLS OF MEDICINE,218750,130417,349167,1,CHICAGO,ILLINOIS,60637,Y,UNIV OF CHICAGO PRITZKER SCH OF MEDICINE,Domestic Higher Education,18.05.18,PA16-160
ORGANISMAL BIOLOGY AND ANATOMY,Chicago-Pritzker,NA,1413601,1R01NS104898-01,RPGs - Non SBIR/STTR,9450773,"HATSOPOULOS, NICHOLAS G",1869790,"Large-scale, neuronal ensemble recordings in motor cortex of the behaving marmoset",BIOLOGY,SCHOOLS OF MEDICINE,431723,174141,605864,1,CHICAGO,ILLINOIS,60637,Y,UNIV OF CHICAGO PRITZKER SCH OF MEDICINE,Domestic Higher Education,11.12.17,RFANS17-014
ORGANISMAL BIOLOGY AND ANATOMY,Chicago-Pritzker,NA,1413601,5T32HD055164-10,Training - Institutional,9485980,"PRINCE, VICTORIA E",3127534,Training Program in Developmental Biology,BIOLOGY,SCHOOLS OF MEDICINE,180096,9288,189384,1,CHICAGO,ILLINOIS,60637,Y,UNIV OF CHICAGO PRITZKER SCH OF MEDICINE,Domestic Higher Education,04.05.18,PA11-184
ORGANISMAL BIOLOGY AND ANATOMY,Chicago-Pritzker,NA,1413601,5R01DE023816-05,RPGs - Non SBIR/STTR,9464363,"ROSS, CALLUM F",10803252,Neuroplasticity and the role of sensorimotor cortex in control of orofacial funct,BIOLOGY,SCHOOLS OF MEDICINE,244568,121693,366261,1,CHICAGO,ILLINOIS,60637,Y,UNIV OF CHICAGO PRITZKER SCH OF MEDICINE,Domestic Higher Education,09.03.18,PA11-260
ORGANISMAL BIOLOGY AND ANATOMY,Chicago-Pritzker,NA,1413601,1R01GM127366-01A1,RPGs - Non SBIR/STTR,9612818,"SCHMIDT-OTT, URS C",7601785,Genetic variation and function of body axis determinants in midges and other flies,BIOLOGY,SCHOOLS OF MEDICINE,190000,112963,302963,1,CHICAGO,ILLINOIS,60637,Y,UNIV OF CHICAGO PRITZKER SCH OF MEDICINE,Domestic Higher Education,18.09.18,PA16-160
ORGANISMAL BIOLOGY AND ANATOMY,Chicago-Pritzker,NA,1413601,5F31NS096952-03,Training - Individual,9457506,"SURESH SAHU, ANEESHA",14156562,Tactile Coding in Cuneate Nucleus,BIOLOGY,SCHOOLS OF MEDICINE,44044,NA,44044,1,CHICAGO,ILLINOIS,60637,Y,UNIV OF CHICAGO PRITZKER SCH OF MEDICINE,Domestic Higher Education,26.03.18,PA14-147
DEVELOPMENTAL BIOLOGY,Pittsburgh,NA,2059802,5R01DK069403-11,RPGs - Non SBIR/STTR,9474122,"HUKRIEDE, NEIL A",1902639,Elucidating the cellular mechanisms of a pro-regenerative drug therapy for acute kidney injury,ANATOMY/CELL BIOLOGY,SCHOOLS OF MEDICINE,315576,124108,439684,14,PITTSBURGH,PENNSYLVANIA,15213,Y,UNIV OF PITTSBURGH SCH OF MEDICINE,Domestic Higher Education,04.05.18,PA13-302
DEVELOPMENTAL BIOLOGY,Pittsburgh,NA,2059802,3R01DK069403-11S1,RPGs - Non SBIR/STTR,9707956,"HUKRIEDE, NEIL A",1902639,Elucidating the cellular mechanisms of a pro-regenerative drug therapy for acute kidney injury,ANATOMY/CELL BIOLOGY,SCHOOLS OF MEDICINE,46627,26344,72971,14,PITTSBURGH,PENNSYLVANIA,15213,Y,UNIV OF PITTSBURGH SCH OF MEDICINE,Domestic Higher Education,13.07.18,PA13-302
DEVELOPMENTAL BIOLOGY,Pittsburgh,NA,2059802,5R01DK112652-02,RPGs - Non SBIR/STTR,9406857,"HUKRIEDE, NEIL A",1902639,High content in vivo screening for acute kidney injury ameliorating drugs,ANATOMY/CELL BIOLOGY,SCHOOLS OF MEDICINE,225000,126001,351001,14,PITTSBURGH,PENNSYLVANIA,15213,Y,UNIV OF PITTSBURGH SCH OF MEDICINE,Domestic Higher Education,12.12.17,PAR14-284
DEVELOPMENTAL BIOLOGY,Pittsburgh,NA,2059802,3R01HL132024-02S2,RPGs - Non SBIR/STTR,9543100,"LO, CECILIA W",1865249,Modeling the complex genetics of congenital heart disease in mice,ANATOMY/CELL BIOLOGY,SCHOOLS OF MEDICINE,15063,8360,23423,14,PITTSBURGH,PENNSYLVANIA,15213,Y,UNIV OF PITTSBURGH SCH OF MEDICINE,Domestic Higher Education,09.02.18,PA16-288
DEVELOPMENTAL BIOLOGY,Pittsburgh,NA,2059802,5R01HL132024-03,RPGs - Non SBIR/STTR,9462827,"LO, CECILIA W",1865249,Modeling the complex genetics of congenital heart disease in mice,ANATOMY/CELL BIOLOGY,SCHOOLS OF MEDICINE,621141,278114,899255,14,PITTSBURGH,PENNSYLVANIA,15213,Y,UNIV OF PITTSBURGH SCH OF MEDICINE,Domestic Higher Education,06.04.18,PA13-302
DEVELOPMENTAL BIOLOGY,Pittsburgh,NA,2059802,1R01DK116993-01,RPGs - Non SBIR/STTR,9496085,"SHIN, DONGHUN",8954504,Delineating Molecular Mechanisms Underlying Liver Progenitor Cell-Driven Liver Regeneration,ANATOMY/CELL BIOLOGY,SCHOOLS OF MEDICINE,345972,216552,562524,14,PITTSBURGH,PENNSYLVANIA,15213,Y,UNIV OF PITTSBURGH SCH OF MEDICINE,Domestic Higher Education,02.05.18,PA16-160
DEVELOPMENTAL BIOLOGY,Pittsburgh,NA,2059802,5R01DK101426-05,RPGs - Non SBIR/STTR,9511798,"SHIN, DONGHUN",8954504,Elucidating the Mechanisms by which Bmp Signaling Regulates Biliary-Driven Liver Regeneration,ANATOMY/CELL BIOLOGY,SCHOOLS OF MEDICINE,225000,121500,346500,14,PITTSBURGH,PENNSYLVANIA,15213,Y,UNIV OF PITTSBURGH SCH OF MEDICINE,Domestic Higher Education,22.05.18,PA13-302
DEVELOPMENTAL BIOLOGY,Pittsburgh,NA,2059802,1R01HL142788-01,RPGs - Non SBIR/STTR,9578023,"TSANG, MICHAEL WAIKOK",8487983,Mechanism of LV Hypoplasia in Hypoplastic Left Heart Syndrome,ANATOMY/CELL BIOLOGY,SCHOOLS OF MEDICINE,537499,259260,796759,14,PITTSBURGH,PENNSYLVANIA,15213,Y,UNIV OF PITTSBURGH SCH OF MEDICINE,Domestic Higher Education,22.06.18,PA16-160
PATHOLOGY,Pittsburgh,NA,2059802,5F30CA199947-03,Training - Individual,9553664,"BECKWITT, COLIN HENRY",11886312,Oxygen impact on tumor metastasis dormancy and therapy,PATHOLOGY,SCHOOLS OF MEDICINE,49524,NA,49524,14,PITTSBURGH,PENNSYLVANIA,15213,Y,UNIV OF PITTSBURGH SCH OF MEDICINE,Domestic Higher Education,09.08.18,PA14-150
PATHOLOGY,Pittsburgh,NA,2059802,3R01NS101628-02S1,RPGs - Non SBIR/STTR,9697987,"CHU, CHARLEEN T",1876060,Dendrite regulation by the mitochondrial kinase PINK1: Implications for PD/LBD Diversity Supplement,PATHOLOGY,SCHOOLS OF MEDICINE,45141,17694,62835,14,PITTSBURGH,PENNSYLVANIA,15213,Y,UNIV OF PITTSBURGH SCH OF MEDICINE,Domestic Higher Education,09.07.18,PA18-586
PATHOLOGY,Pittsburgh,NA,2059802,5R01NS101628-02,RPGs - Non SBIR/STTR,9549149,"CHU, CHARLEEN T",1876060,Dendrite regulation by the mitochondrial kinase PINK1: Implications for PD/LBD,PATHOLOGY,SCHOOLS OF MEDICINE,289027,161359,450386,14,PITTSBURGH,PENNSYLVANIA,15213,Y,UNIV OF PITTSBURGH SCH OF MEDICINE,Domestic Higher Education,22.05.18,PA16-160
PATHOLOGY,Pittsburgh,NA,2059802,5U24DK110791-03,Other Research-Related,9522144,"DHIR, RAJIV",6682480,University of Pittsburgh as the GUDMAP Tissue Hub and Collection Site,PATHOLOGY,SCHOOLS OF MEDICINE,270442,150182,420624,14,PITTSBURGH,PENNSYLVANIA,15213,Y,UNIV OF PITTSBURGH SCH OF MEDICINE,Domestic Higher Education,11.06.18,RFADK15-016
PATHOLOGY,Pittsburgh,NA,2059802,5R01DK103645-05,RPGs - Non SBIR/STTR,9517018,"DUNCAN, ANDREW W",6367133,Mechanisms of Polyploidy and Aneuploidy in the Liver,PATHOLOGY,SCHOOLS OF MEDICINE,287765,146597,434362,14,PITTSBURGH,PENNSYLVANIA,15213,Y,UNIV OF PITTSBURGH SCH OF MEDICINE,Domestic Higher Education,20.06.18,PA13-302
PATHOLOGY,Pittsburgh,NA,2059802,5F30AI122563-03,Training - Individual,9511583,"KNOWLTON, JONATHAN JAMES",11827785,Mechanisms of noncytolytic reovirus egress,PATHOLOGY,SCHOOLS OF MEDICINE,49524,NA,49524,14,PITTSBURGH,PENNSYLVANIA,15213,Y,UNIV OF PITTSBURGH SCH OF MEDICINE,Domestic Higher Education,14.06.18,PA14-150
PATHOLOGY,Pittsburgh,NA,2059802,1F31DK118802-01,Training - Individual,9609182,"KOSAR, KARIS",14532744,Determining the effects of Wnt signaling in the alleviation of cholestasis via the promotion of hepatocyte transdifferentiation and cholangiocyte proliferation,PATHOLOGY,SCHOOLS OF MEDICINE,44524,NA,44524,14,PITTSBURGH,PENNSYLVANIA,15213,Y,UNIV OF PITTSBURGH SCH OF MEDICINE,Domestic Higher Education,27.06.18,PA16-309
PATHOLOGY,Pittsburgh,NA,2059802,1R01DK114282-01A1,RPGs - Non SBIR/STTR,9523743,"LAGASSE, ERIC",6443787,A New Molecular Mechanism to Bioengineering a Liver,PATHOLOGY,SCHOOLS OF MEDICINE,269997,149342,419339,14,PITTSBURGH,PENNSYLVANIA,15213,Y,UNIV OF PITTSBURGH SCH OF MEDICINE,Domestic Higher Education,15.03.18,PA16-160
PATHOLOGY,Pittsburgh,NA,2059802,5F30CA203154-02,Training - Individual,9410934,"LEVINE, KEVIN MAX",11478987,Combination FGFR4 and ER-Targeted Therapy for Invasive Lobular Carcinoma,PATHOLOGY,SCHOOLS OF MEDICINE,45339,NA,45339,14,PITTSBURGH,PENNSYLVANIA,15213,Y,UNIV OF PITTSBURGH SCH OF MEDICINE,Domestic Higher Education,07.12.17,PA14-150
PATHOLOGY,Pittsburgh,NA,2059802,5R01DK106049-04,RPGs - Non SBIR/STTR,9557025,"LIU, YOUHUA",1859417,Central role of fibroblasts in kidney repair and disease after AKI,PATHOLOGY,SCHOOLS OF MEDICINE,225000,121500,346500,14,PITTSBURGH,PENNSYLVANIA,15213,Y,UNIV OF PITTSBURGH SCH OF MEDICINE,Domestic Higher Education,27.07.18,PA13-302
